"","STATEFP","COUNTYFP","GEOID","geometry"
"1","27","053","27053000101",list(list(c(2801687.0961602, 2801909.11984596, 2804462.89469992, 2805458.76427256, 2805784.15938118, 2805809.82948569, 2805795.44024113, 2805802.58248051, 2805828.52730524, 2805870.41542473, 2805859.63106427, 2803886.98585491, 2800593.20199003, 2800593.18707948, 2800574.65357256, 2800561.84162267, 2800537.07845716, 2801687.0961602, 1076596.05520036, 1076597.26783229, 1076598.06584878, 1076592.70997309, 1076592.58036938, 1075648.46132714, 1075276.80089518, 1073961.35217393, 1072864.83141202, 1072170.24684319, 
1071679.39162117, 1072279.84944116, 1073275.80876127, 1073276.3328746, 1073927.65503949, 1075257.73683294, 1076588.44496235, 1076596.05520036)))
"2","27","053","27053000601",list(list(c(2821918.13367914, 2821932.20992819, 2819286.96493265, 2819299.1071119, 2815221.03237256, 2815317.13662242, 2814927.55379813, 2815374.82683236, 2815441.15880152, 2815992.49183045, 2815985.9135711, 2818589.28728934, 2819225.19238643, 2819270.94748981, 2821882.68407376, 2821902.52865967, 2821907.65327609, 2821917.8512653, 2821918.13367914, 1066832.78270086, 1065546.20973077, 1065500.90444593, 1064182.22946324, 1064161.84445505, 1065692.23875012, 1068092.58826697, 1068096.61967213, 1068768.46262905, 
1069185.81941166, 1070997.5027863, 1071023.0572673, 1071030.36113819, 1071030.78247096, 1071074.32106784, 1068837.25910255, 1068177.36365165, 1066863.04261119, 1066832.78270086)))
"3","27","053","27053008100",list(list(c(2808981.7690022, 2808319.95078608, 2807664.10031777, 2807002.29435307, 2806344.63096609, 2806343.93914834, 2806342.28222052, 2807001.94330405, 2808317.64042998, 2808979.11323511, 2808978.98177712, 2808981.7690022, 1036584.56713124, 1036579.54330177, 1036573.13337697, 1036566.69247042, 1036560.30781807, 1037787.17081454, 1039126.32287516, 1039131.99615825, 1039143.3729572, 1039149.12359751, 1037826.36161769, 1036584.56713124)))
"4","27","053","27053101900",list(list(c(2821965.64159247, 2820647.72509488, 2819329.55137507, 2819330.96250499, 2819329.42928969, 2819313.28789005, 2820629.01030416, 2821947.04509419, 2821957.24189708, 2821965.64159247, 1060273.56553998, 1060251.82767277, 1060229.80500478, 1060947.36357419, 1061310.49770072, 1062866.85630536, 1062884.48148823, 1062903.66858824, 1061589.35387951, 1060273.56553998)))
"5","27","053","27053103900",list(list(c(2823675.35813756, 2823174.67127941, 2822594.55090017, 2821502.16908017, 2822104.84837738, 2822685.51481525, 2823675.35813756, 1052413.01155183, 1051502.99379211, 1050421.24641006, 1051013.74221649, 1052094.57661359, 1053170.84840926, 1052413.01155183)))
"6","27","053","27053105500",list(list(c(2808904.85380052, 2808913.78434409, 2808913.63960838, 2808849.87327064, 2808785.03669643, 2807740.57571624, 2807647.91186537, 2806986.31036282, 2806328.57881764, 2805939.53328599, 2805485.70018944, 2804666.39640143, 2804998.08553347, 2804998.42514375, 2804668.69697597, 2804755.83989609, 2805471.12290185, 2806340.79352673, 2807264.900413, 2808893.00062043, 2808904.85380052, 1048834.42812134, 1047006.76218183, 1046637.05608436, 1045994.07516233, 1045681.77770913, 1043715.54317339, 1043714.74158724, 
1043710.48861147, 1043707.74794736, 1043705.86960493, 1043682.29789868, 1044475.9711961, 1044554.63231709, 1045699.11247554, 1045696.30448869, 1046800.6892209, 1046962.83917922, 1047560.21299956, 1048501.54695455, 1049719.94123843, 1048834.42812134)))
"7","27","053","27053105700",list(list(c(2813621.98467249, 2813624.77154454, 2813636.28854192, 2812901.97752271, 2812249.2104864, 2811593.59615008, 2811581.68484901, 2811916.7460608, 2812360.57224161, 2812895.44113893, 2813621.98467249, 1045667.91273737, 1045587.72546284, 1044414.17914545, 1044409.0917119, 1044403.29418004, 1044397.49163326, 1045745.67819197, 1045847.81247897, 1045914.09212119, 1045871.08151299, 1045667.91273737)))
